fold,seed,image_id,method,stage,mse,psnr_db,ssim,delta_e00,element_count,below_zero_count,above_one_count,total_oor_count,below_zero_fraction,above_one_fraction,total_oor_fraction,mean_clip_magnitude_active,max_clip_magnitude
0,20260813,220.png,RGB_ADD_FULL_B0P1,post-clipping,0.0010265747494326617,29.886094222464287,0.9869133234024048,2.7805011524278482,529200,10677,0,10677,0.020175736961451248,0.0,0.020175736961451248,0.026872915551750476,0.05567165091633797
0,20260813,220.png,BOSR_FULL_B1,final,0.0010642292675192557,29.729648016532334,0.9800812005996704,2.8397499488874494,,,,,,,0.0,,
0,20260813,221.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006463027036846018,31.895640272850518,0.9485610723495483,2.4791692601412545,529200,54009,0,54009,0.1020578231292517,0.0,0.1020578231292517,0.013876503944428804,0.05361272022128105
0,20260813,221.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006112611456686095,32.13773208918232,0.9857186079025269,2.3918705830926337,529200,54009,0,54009,0.1020578231292517,0.0,0.1020578231292517,0.013876503944428804,0.05361272022128105
0,20260813,221.png,BOSR_FULL_B1,final,0.00059913488737969,32.22475390883097,0.978300929069519,2.4456012400991827,,,,,,,0.0,,
0,20260813,222.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002331067282270195,36.32445191131086,0.9795327186584473,1.5902936514707435,529200,24956,168,25124,0.04715797430083144,0.00031746031746031746,0.04747543461829176,0.012427311380817083,0.056789230555295944
0,20260813,222.png,RGB_ADD_FULL_B0P1,post-clipping,0.00021629291797149836,36.64957700330911,0.9883995056152344,1.5095608627649975,529200,24956,168,25124,0.04715797430083144,0.00031746031746031746,0.04747543461829176,0.012427311380817083,0.056789230555295944
0,20260813,222.png,BOSR_FULL_B1,final,0.00023422143988627644,36.303733535073384,0.9812883734703064,1.5491321702955256,,,,,,,0.0,,
0,20260813,223.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0020976576674648422,26.782653861433566,0.9723606109619141,4.159684961721793,529200,12029,1,12030,0.022730536659108087,1.8896447467876038e-06,0.022732426303854875,0.023234652236509678,0.055540718138217926
0,20260813,223.png,RGB_ADD_FULL_B0P1,post-clipping,0.0020799101984921922,26.819554155859056,0.983813464641571,4.085672783623086,529200,12029,1,12030,0.022730536659108087,1.8896447467876038e-06,0.022732426303854875,0.023234652236509678,0.055540718138217926
0,20260813,223.png,BOSR_FULL_B1,final,0.0021643025130846654,26.646820362728562,0.9756836295127869,4.153846026880712,,,,,,,0.0,,
0,20260813,231.png,RGB_ADD_FULL_B0P1,pre-clipping,0.002376442873129422,26.24072621168448,0.9717357754707336,4.527878650460701,529200,10221,0,10221,0.0193140589569161,0.0,0.0193140589569161,0.027272828427752888,0.05796298012137413
0,20260813,231.png,RGB_ADD_FULL_B0P1,post-clipping,0.002357756866449898,26.275009816850883,0.9817548990249634,4.458775149866548,529200,10221,0,10221,0.0193140589569161,0.0,0.0193140589569161,0.027272828427752888,0.05796298012137413
0,20260813,231.png,BOSR_FULL_B1,final,0.002433160475575083,26.13829246861037,0.9745587110519409,4.52172654663417,,,,,,,0.0,,
0,20260813,240.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007080249807499756,31.49951419131591,0.9778386354446411,2.463618920036497,529200,10601,0,10601,0.02003212396069539,0.0,0.02003212396069539,0.02498319070139886,0.05312690883874893
0,20260813,240.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006908008770475746,31.606471197196914,0.98649001121521,2.3971567438148216,529200,10601,0,10601,0.02003212396069539,0.0,0.02003212396069539,0.02498319070139886,0.05312690883874893
0,20260813,240.png,BOSR_FULL_B1,final,0.0007329051828022023,31.349522071451617,0.9795106649398804,2.4756329162470885,,,,,,,0.0,,
0,20260813,242.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0001183241154573066,39.26926733455757,0.9786673188209534,1.2344840621588422,529200,12619,0,12619,0.023845427059712775,0.0,0.023845427059712775,0.0221932141713477,0.05649292469024658
0,20260813,242.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001007956077971968,39.96558392007561,0.9894596338272095,1.1638069292285773,529200,12619,0,12619,0.023845427059712775,0.0,0.023845427059712775,0.0221932141713477,0.05649292469024658
0,20260813,242.png,BOSR_FULL_B1,final,0.00011489494333684255,39.396990847079856,0.981375515460968,1.2623422934262742,,,,,,,0.0,,
0,20260813,264.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005843918750589121,32.332958307966216,0.9774861335754395,2.1550047144341473,529200,17745,65,17810,0.03353174603174603,0.00012282690854119424,0.033654572940287224,0.018042094827980505,0.058372724801301956
0,20260813,264.png,RGB_ADD_FULL_B0P1,post-clipping,0.0005645185847159221,32.4832175594147,0.9856790900230408,2.077613319003572,529200,17745,65,17810,0.03353174603174603,0.00012282690854119424,0.033654572940287224,0.018042094827980505,0.058372724801301956
0,20260813,264.png,BOSR_FULL_B1,final,0.0005822004824770653,32.349274389916076,0.9794535636901855,2.124628652027379,,,,,,,0.0,,
0,20260813,266.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0016817360589046902,27.742421638032454,0.9130862355232239,4.032842549605901,529200,38824,2,38826,0.07336356764928194,3.7792894935752077e-06,0.07336734693877552,0.023462546863046944,0.054311539977788925
0,20260813,266.png,RGB_ADD_FULL_B0P1,post-clipping,0.0016277986530168363,27.883993152279004,0.9695115685462952,3.8818472738978436,529200,38824,2,38826,0.07336356764928194,3.7792894935752077e-06,0.07336734693877552,0.023462546863046944,0.054311539977788925
0,20260813,266.png,BOSR_FULL_B1,final,0.0016135222502079028,27.922250413689163,0.9577672481536865,3.843809708294001,,,,,,,0.0,,
0,20260813,267.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00026800289966924577,35.718605070774046,0.9797735810279846,1.6039058115542038,529200,27282,0,27282,0.05155328798185941,0.0,0.05155328798185941,0.011086596542328794,0.052627164870500565
0,20260813,267.png,RGB_ADD_FULL_B0P1,post-clipping,0.0002521624647293359,35.98319559214656,0.9891619682312012,1.533775993642408,529200,27282,0,27282,0.05155328798185941,0.0,0.05155328798185941,0.011086596542328794,0.052627164870500565
0,20260813,267.png,BOSR_FULL_B1,final,0.00023932644049177147,36.21009318413975,0.9818009734153748,1.5067727405700593,,,,,,,0.0,,
0,20260813,276.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00017296272273533225,37.62047486783322,0.9791591167449951,1.3011061639815342,529200,20396,0,20396,0.03854119425547997,0.0,0.03854119425547997,0.014080868640658543,0.05381741747260094
0,20260813,276.png,RGB_ADD_FULL_B0P1,post-clipping,0.00015620177321071802,38.06314040297009,0.9909535646438599,1.2348563148262472,529200,20396,0,20396,0.03854119425547997,0.0,0.03854119425547997,0.014080868640658543,0.05381741747260094
0,20260813,276.png,BOSR_FULL_B1,final,0.00015762732330610864,38.02368499203403,0.9830572009086609,1.2784358254074706,,,,,,,0.0,,
0,20260813,283.png,RGB_ADD_FULL_B0P1,pre-clipping,0.002088498839403127,26.80165761739994,0.9283262491226196,4.248296569146006,529200,47503,0,47503,0.08976379440665155,0.0,0.08976379440665155,0.01929127787252589,0.05364897847175598
0,20260813,283.png,RGB_ADD_FULL_B0P1,post-clipping,0.00203656384852121,26.911019697538904,0.9734132289886475,4.042730602500508,529200,47503,0,47503,0.08976379440665155,0.0,0.08976379440665155,0.01929127787252589,0.05364897847175598
0,20260813,283.png,BOSR_FULL_B1,final,0.002102025598789136,26.773619993709687,0.9536969661712646,4.1381022982394695,,,,,,,0.0,,
0,20260813,286.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005466042023580705,32.623270337229314,0.977857768535614,2.317047518104283,529200,9724,0,9724,0.01837490551776266,0.0,0.01837490551776266,0.0276789633124682,0.05738579109311104
0,20260813,286.png,RGB_ADD_FULL_B0P1,post-clipping,0.0005289725002967793,32.76566905053278,0.9866801500320435,2.249341655818645,529200,9724,0,9724,0.01837490551776266,0.0,0.01837490551776266,0.0276789633124682,0.05738579109311104
0,20260813,286.png,BOSR_FULL_B1,final,0.0005564450698105185,32.545777011507006,0.979596734046936,2.3015598831628674,,,,,,,0.0,,
0,20260813,288.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00062771764786561,32.02235661276147,0.9709135293960571,2.6248267242563146,529200,16973,2252,19225,0.032072940287226,0.004255479969765684,0.036328420256991685,0.016288383747384397,0.05632765218615532
0,20260813,288.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006095569258896783,32.14985729839989,0.983195960521698,2.541185236436268,529200,16973,2252,19225,0.032072940287226,0.004255479969765684,0.036328420256991685,0.016288383747384397,0.05632765218615532
0,20260813,288.png,BOSR_FULL_B1,final,0.0005816556988992084,32.353340124544815,0.9763128161430359,2.459855683094957,,,,,,,0.0,,
0,20260813,299.png,RGB_ADD_FULL_B0P1,pre-clipping,0.002351481246040395,26.286584805681883,0.9181215763092041,4.258583661255765,529200,37726,2,37728,0.07128873771730915,3.7792894935752077e-06,0.07129251700680272,0.023593615968099012,0.054125409573316574
0,20260813,299.png,RGB_ADD_FULL_B0P1,post-clipping,0.002294553822976867,26.393017506746176,0.9744810461997986,4.150741701923227,529200,37726,2,37728,0.07128873771730915,3.7792894935752077e-06,0.07129251700680272,0.023593615968099012,0.054125409573316574
0,20260813,299.png,BOSR_FULL_B1,final,0.002232951246900468,26.511207589855452,0.9642958045005798,4.171868705473237,,,,,,,0.0,,
0,20260813,300.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0015279923401471092,28.158788228808657,0.9726632237434387,3.568209163769393,529200,11323,1,11324,0.02139644746787604,1.8896447467876038e-06,0.021398337112622828,0.025840311218751657,0.05605974420905113
0,20260813,300.png,RGB_ADD_FULL_B0P1,post-clipping,0.0015084038822824229,28.214823584915145,0.9863668084144592,3.4931462548952017,529200,11323,1,11324,0.02139644746787604,1.8896447467876038e-06,0.021398337112622828,0.025840311218751657,0.05605974420905113
0,20260813,300.png,BOSR_FULL_B1,final,0.0014796659847309507,28.298363098481502,0.9775974750518799,3.5370454873007127,,,,,,,0.0,,
0,20260813,309.png,RGB_ADD_FULL_B0P1,pre-clipping,0.001803848489650081,27.437999428873212,0.9507968425750732,3.965672854808577,529200,26903,0,26903,0.05083711262282691,0.0,0.05083711262282691,0.021054046439767438,0.054287441074848175
0,20260813,309.png,RGB_ADD_FULL_B0P1,post-clipping,0.001769940302010641,27.52041381629487,0.9796923398971558,3.845188858034315,529200,26903,0,26903,0.05083711262282691,0.0,0.05083711262282691,0.021054046439767438,0.054287441074848175
0,20260813,309.png,BOSR_FULL_B1,final,0.0018003471701269734,27.446437396010133,0.9693259000778198,3.8602945408990106,,,,,,,0.0,,
0,20260813,313.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002650947975194521,35.765987952045315,0.9781168699264526,1.665119363911527,529200,32507,24,32531,0.06142668178382464,4.5351473922902495e-05,0.06147203325774754,0.010371627718296856,0.05481598526239395
0,20260813,313.png,RGB_ADD_FULL_B0P1,post-clipping,0.0002453670009243541,36.10183845358474,0.9894009828567505,1.6111392943549174,529200,32507,24,32531,0.06142668178382464,4.5351473922902495e-05,0.06147203325774754,0.010371627718296856,0.05481598526239395
0,20260813,313.png,BOSR_FULL_B1,final,0.00026382202616202863,35.78688948587623,0.9821354150772095,1.7338978141362051,,,,,,,0.0,,
0,20260813,319.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00030820053909704,35.111666059593745,0.977138102054596,1.8305957138776128,529200,13029,1,13030,0.02462018140589569,1.8896447467876038e-06,0.02462207105064248,0.022463174544179478,0.057939331978559494
0,20260813,319.png,RGB_ADD_FULL_B0P1,post-clipping,0.00028919957645746035,35.38802347415966,0.9898536801338196,1.757524525849098,529200,13029,1,13030,0.02462018140589569,1.8896447467876038e-06,0.02462207105064248,0.022463174544179478,0.057939331978559494
0,20260813,319.png,BOSR_FULL_B1,final,0.00032070654714366504,34.93892173968216,0.9817696213722229,1.864376085454184,,,,,,,0.0,,
0,20260813,332.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005316828065932813,32.743473835496445,0.9787088632583618,2.1754507693610337,529200,9252,37129,46381,0.01748299319727891,0.07016061980347695,0.08764361300075586,0.008775275102689242,0.05699973180890083
0,20260813,332.png,RGB_ADD_FULL_B0P1,post-clipping,0.00050812976377807,32.9402536547941,0.9870606660842896,2.0944530594925874,529200,9252,37129,46381,0.01748299319727891,0.07016061980347695,0.08764361300075586,0.008775275102689242,0.05699973180890083
0,20260813,332.png,BOSR_FULL_B1,final,0.0004758319651055423,33.22546386589099,0.980229377746582,2.0443801451451424,,,,,,,0.0,,
0,20260813,334.png,RGB_ADD_FULL_B0P1,pre-clipping,0.001685099813446534,27.73374369483921,0.9757634997367859,3.5845310527164065,529200,9832,11,9843,0.018578987150415723,2.0786092214663643e-05,0.018599773242630385,0.028232530333401597,0.058087315410375595
0,20260813,334.png,RGB_ADD_FULL_B0P1,post-clipping,0.001666548107522488,27.781821452317743,0.9854903817176819,3.5163317830148615,529200,9832,11,9843,0.018578987150415723,2.0786092214663643e-05,0.018599773242630385,0.028232530333401597,0.058087315410375595
0,20260813,334.png,BOSR_FULL_B1,final,0.0017308447875257163,27.617418754772324,0.9785881638526917,3.5848899253970106,,,,,,,0.0,,
0,20260813,337.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0003273533609139805,34.84983195848131,0.9786955118179321,1.8045628869399022,529200,10710,0,10710,0.02023809523809524,0.0,0.02023809523809524,0.024550435597515716,0.054588865488767624
0,20260813,337.png,RGB_ADD_FULL_B0P1,post-clipping,0.0003106898409004135,35.076729473019114,0.9873688220977783,1.739080795359195,529200,10710,0,10710,0.02023809523809524,0.0,0.02023809523809524,0.024550435597515716,0.054588865488767624
0,20260813,337.png,BOSR_FULL_B1,final,0.00033129995732071376,34.797786200654585,0.9804356694221497,1.800190090618052,,,,,,,0.0,,
0,20260813,349.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009974729172407952,30.010988871725942,0.937421977519989,3.0886035309718136,529200,11538,4513,16051,0.021802721088435374,0.008527966742252457,0.03033068783068783,0.02092264970869517,0.05599247291684151
0,20260813,349.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009734660169333867,30.116792048177174,0.9578269124031067,3.019873732820868,529200,11538,4513,16051,0.021802721088435374,0.008527966742252457,0.03033068783068783,0.02092264970869517,0.05599247291684151
0,20260813,349.png,BOSR_FULL_B1,final,0.0009521114590413837,30.21312207904191,0.9640674591064453,2.8692876872234523,,,,,,,0.0,,
0,20260813,351.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002905380846245118,35.36796930887522,0.9623606204986572,1.8428244589451392,529200,20007,0,20007,0.037806122448979594,0.0,0.037806122448979594,0.023377110638209814,0.05413612350821495
0,20260813,351.png,RGB_ADD_FULL_B0P1,post-clipping,0.00026045804653118004,35.842622210298664,0.9868181347846985,1.7757588655491918,529200,20007,0,20007,0.037806122448979594,0.0,0.037806122448979594,0.023377110638209814,0.05413612350821495
0,20260813,351.png,BOSR_FULL_B1,final,0.0002573957745383156,35.89398586840162,0.9797583222389221,1.8502951750014305,,,,,,,0.0,,
0,20260813,358.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004534212096902627,33.434981687352995,0.9658312797546387,2.0997396943622695,529200,27484,0,27484,0.05193499622071051,0.0,0.05193499622071051,0.017996280008632487,0.05845612287521362
0,20260813,358.png,RGB_ADD_FULL_B0P1,post-clipping,0.0004245412222768418,33.72080134069785,0.987524151802063,1.9945369847779508,529200,27484,0,27484,0.05193499622071051,0.0,0.05193499622071051,0.017996280008632487,0.05845612287521362
0,20260813,358.png,BOSR_FULL_B1,final,0.0004549652233654763,33.42021798678473,0.9793146252632141,2.059363958712282,,,,,,,0.0,,
0,20260813,365.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006628704301872775,31.785713538787206,0.9768032431602478,2.7265575347156807,529200,9812,7,9819,0.01854119425547997,1.3227513227513228e-05,0.018554421768707485,0.026851988901430035,0.05872023105621338
0,20260813,365.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006453822588380449,31.90182977256626,0.9878476858139038,2.6610993745912737,529200,9812,7,9819,0.01854119425547997,1.3227513227513228e-05,0.018554421768707485,0.026851988901430035,0.05872023105621338
0,20260813,365.png,BOSR_FULL_B1,final,0.000620694564653711,32.07122057661544,0.9804010987281799,2.633229643495246,,,,,,,0.0,,
0,20260813,368.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0011508550509051665,29.3897937190119,0.9247018098831177,3.0867149457483776,529200,35887,34,35921,0.06781368102796674,6.424792139077853e-05,0.06787792894935753,0.02658215600989435,0.054262351244688034
0,20260813,368.png,RGB_ADD_FULL_B0P1,post-clipping,0.0010893164031179749,29.628459566355193,0.9753820300102234,2.897486079741789,529200,35887,34,35921,0.06781368102796674,6.424792139077853e-05,0.06787792894935753,0.02658215600989435,0.054262351244688034
0,20260813,368.png,BOSR_FULL_B1,final,0.0011288543900334104,29.473620737378372,0.9546018838882446,2.9845432391717908,,,,,,,0.0,,
0,20260813,374.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004222623186871206,33.74417671869913,0.9772933125495911,2.068441366726888,529200,11390,0,11390,0.02152305366591081,0.0,0.02152305366591081,0.024930646545625223,0.057793762534856796
0,20260813,374.png,RGB_ADD_FULL_B0P1,post-clipping,0.0004033894219674662,33.94275494426159,0.9892151951789856,1.9983301235006738,529200,11390,0,11390,0.02152305366591081,0.0,0.02152305366591081,0.024930646545625223,0.057793762534856796
0,20260813,374.png,BOSR_FULL_B1,final,0.0004359185633844906,33.60594636364767,0.981655478477478,2.073655956136075,,,,,,,0.0,,
0,20260813,379.png,RGB_ADD_FULL_B0P1,pre-clipping,0.001297211598674463,28.869891768524436,0.9748541116714478,3.2658428754248496,529200,11050,2,11052,0.020880574452003024,3.7792894935752077e-06,0.020884353741496598,0.02453059103898882,0.05754988268017769
0,20260813,379.png,RGB_ADD_FULL_B0P1,post-clipping,0.0012795267057374446,28.92950645272403,0.9823483824729919,3.199627066909036,529200,11050,2,11052,0.020880574452003024,3.7792894935752077e-06,0.020884353741496598,0.02453059103898882,0.05754988268017769
0,20260813,379.png,BOSR_FULL_B1,final,0.001303152450617918,28.850047749326638,0.9760578274726868,3.2436261967113253,,,,,,,0.0,,
0,20260813,382.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0012616973514047072,28.99044808624369,0.954014003276825,3.540395098850123,529200,35186,12,35198,0.06648904006046863,2.2675736961451248e-05,0.06651171579743008,0.017202640696725176,0.05472904443740845
0,20260813,382.png,RGB_ADD_FULL_B0P1,post-clipping,0.0012280138134106431,29.10796747971498,0.9788550734519958,3.413498709906465,529200,35186,12,35198,0.06648904006046863,2.2675736961451248e-05,0.06651171579743008,0.017202640696725176,0.05472904443740845
0,20260813,382.png,BOSR_FULL_B1,final,0.0012617434193716549,28.990289516531472,0.96956467628479,3.4535531608464978,,,,,,,0.0,,
1,20260813,2.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0023415477576723487,26.304969800206777,0.9622928500175476,4.809246391286869,529200,10692,1173,11865,0.02020408163265306,0.0022165532879818593,0.02242063492063492,0.02927431982360541,0.09145212173461914
